Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,relative_humidity,Trange,Year,Month,Week,Day,precip_7D_avg
2,2007-09-27,74,52,63.0,49,55,0.0,57,22,2007,9,39,27,0.0214285714285714
1,2007-09-28,73,53,63.0,46,53,0.0,47,20,2007,9,39,28,0.05142857142857138
2,2007-09-28,73,53,63.0,46,54,0.0,47,20,2007,9,39,28,0.0214285714285714
1,2007-09-29,80,50,65.0,46,55,0.0,44,30,2007,9,39,29,0.05142857142857138
2,2007-09-29,82,52,67.0,45,55,0.0,39,30,2007,9,39,29,0.0214285714285714
1,2007-09-30,83,59,71.0,49,59,0.14,46,24,2007,9,39,30,0.07142857142857138
2,2007-09-30,84,61,72.5,48,59,0.14,42,23,2007,9,39,30,0.041428571428571405
1,2007-10-01,69,59,64.0,59,61,0.29,85,10,2007,10,40,1,0.1128571428571428
2,2007-10-01,68,59,63.5,59,61,0.17,87,9,2007,10,40,1,0.0657142857142857
1,2007-10-02,78,57,67.5,59,63,0.09,77,21,2007,10,40,2,0.08714285714285708
2,2007-10-02,80,59,69.5,59,63,0.11,74,21,2007,10,40,2,0.07999999999999997
1,2007-10-03,74,55,64.5,48,56,0.0,51,19,2007,10,40,3,0.07428571428571422
2,2007-10-03,74,56,65.0,47,56,0.0,47,18,2007,10,40,3,0.05999999999999998
1,2007-10-04,82,51,66.5,56,61,0.0,71,31,2007,10,40,4,0.07428571428571422
2,2007-10-04,83,56,69.5,56,62,0.0,66,27,2007,10,40,4,0.05999999999999998
1,2007-10-05,84,62,73.0,65,68,0.0,82,22,2007,10,40,5,0.07428571428571422
2,2007-10-05,85,68,76.5,65,69,0.06,76,17,2007,10,40,5,0.06857142857142855
1,2007-10-06,87,69,78.0,67,70,0.0,78,18,2007,10,40,6,0.07428571428571422
2,2007-10-06,88,71,79.5,66,71,0.0,74,17,2007,10,40,6,0.06857142857142855
1,2007-10-07,87,67,77.0,66,70,0.0,77,20,2007,10,40,7,0.05428571428571422
2,2007-10-07,88,70,79.0,65,70,0.0,72,18,2007,10,40,7,0.04857142857142854
1,2007-10-08,87,60,73.5,61,66,0.0,72,27,2007,10,41,8,0.012857142857142798
2,2007-10-08,88,62,75.0,60,66,0.0,67,26,2007,10,41,8,0.024285714285714254
1,2007-10-09,76,49,62.5,44,53,0.0,41,27,2007,10,41,9,0.0
2,2007-10-09,77,50,63.5,44,53,0.0,40,27,2007,10,41,9,0.00857142857142854
1,2007-10-10,54,47,50.5,38,44,0.0,33,7,2007,10,41,10,0.0
2,2007-10-10,53,47,50.0,37,44,0.0,29,6,2007,10,41,10,0.00857142857142854
1,2007-10-11,54,46,50.0,39,45,0.0,40,8,2007,10,41,11,0.0
2,2007-10-11,56,48,52.0,39,45,0.0,36,8,2007,10,41,11,0.00857142857142854
1,2007-10-12,56,41,48.5,35,43,0.0,19,15,2007,10,41,12,0.0
2,2007-10-12,57,45,51.0,35,43,0.0,16,12,2007,10,41,12,0.0
1,2007-10-13,59,40,49.5,41,47,0.0,52,19,2007,10,41,13,0.0
2,2007-10-13,59,44,51.5,40,47,0.0,42,15,2007,10,41,13,0.0
1,2007-10-14,61,53,57.0,49,53,0.15,69,8,2007,10,41,14,0.02142857142857137
2,2007-10-14,63,55,59.0,47,52,0.01,57,8,2007,10,41,14,0.0014285714285713989
1,2007-10-15,74,51,62.5,52,57,0.07,67,23,2007,10,42,15,0.03142857142857137
2,2007-10-15,77,55,66.0,50,57,0.04,55,22,2007,10,42,15,0.007142857142857113
1,2007-10-16,67,52,59.5,54,57,0.24,81,15,2007,10,42,16,0.06571428571428566
2,2007-10-16,68,56,62.0,55,58,0.19,78,12,2007,10,42,16,0.03428571428571426
1,2007-10-17,72,47,59.5,53,57,0.04,77,25,2007,10,42,17,0.07142857142857137
2,2007-10-17,74,50,62.0,53,57,0.11,71,24,2007,10,42,17,0.049999999999999975
1,2007-10-18,78,59,68.5,56,61,0.3,68,19,2007,10,42,18,0.11428571428571423
2,2007-10-18,79,60,69.5,57,62,0.34,69,19,2007,10,42,18,0.09857142857142855
1,2007-10-19,60,52,56.0,48,52,0.01,68,8,2007,10,42,19,0.11571428571428566
2,2007-10-19,61,53,57.0,48,52,0.0,65,8,2007,10,42,19,0.09857142857142855
1,2007-10-20,73,47,60.0,43,52,0.0,41,26,2007,10,42,20,0.11571428571428566
2,2007-10-20,74,47,60.5,43,52,0.0,40,27,2007,10,42,20,0.09857142857142855
1,2007-10-21,80,60,70.0,47,57,0.0,42,20,2007,10,42,21,0.09428571428571422
2,2007-10-21,79,61,70.0,46,56,0.0,39,18,2007,10,42,21,0.09714285714285711
1,2007-10-22,67,46,56.5,47,50,0.16,63,21,2007,10,43,22,0.10714285714285708
2,2007-10-22,66,47,56.5,47,51,0.15,63,19,2007,10,43,22,0.11285714285714284
1,2007-10-23,58,43,50.5,36,44,0.0,22,15,2007,10,43,23,0.0728571428571428
2,2007-10-23,53,46,49.5,39,45,0.03,41,7,2007,10,43,23,0.08999999999999998
1,2007-10-24,55,43,49.0,35,42,0.0,18,12,2007,10,43,24,0.06714285714285709
2,2007-10-24,53,45,49.0,35,43,0.0,18,8,2007,10,43,24,0.07428571428571427
1,2007-10-25,55,45,50.0,39,46,0.0,40,10,2007,10,43,25,0.024285714285714226
2,2007-10-25,57,45,51.0,40,46,0.0,43,12,2007,10,43,25,0.025714285714285696
1,2007-10-26,65,53,59.0,48,52,0.33,61,12,2007,10,43,26,0.06999999999999994
2,2007-10-26,66,53,59.5,49,52,0.41,63,13,2007,10,43,26,0.08428571428571427
1,2007-10-27,55,37,46.0,38,45,0.01,44,18,2007,10,43,27,0.07142857142857137
2,2007-10-27,57,39,48.0,41,46,0.08,57,18,2007,10,43,27,0.09571428571428568
1,2007-10-28,56,34,45.0,30,39,0.0,-16,22,2007,10,43,28,0.07142857142857137
2,2007-10-28,56,34,45.0,30,39,0.0,-16,22,2007,10,43,28,0.09571428571428568
1,2007-10-29,61,39,50.0,32,42,0.0,0,22,2007,10,44,29,0.04857142857142852
2,2007-10-29,60,39,49.5,32,42,0.0,0,21,2007,10,44,29,0.07428571428571426
1,2007-10-30,66,41,53.5,38,46,0.0,29,25,2007,10,44,30,0.04857142857142852
2,2007-10-30,66,42,54.0,37,46,0.0,24,24,2007,10,44,30,0.06999999999999997
1,2007-10-31,62,41,51.5,37,46,0.0,26,21,2007,10,44,31,0.04857142857142852
2,2007-10-31,63,43,53.0,38,46,0.0,30,20,2007,10,44,31,0.06999999999999997
1,2008-05-01,74,48,61.0,51,56,0.0,67,26,2008,5,18,1,0.04857142857142852
2,2008-05-01,73,48,60.5,51,57,0.0,68,25,2008,5,18,1,0.06999999999999997
1,2008-05-02,74,51,62.5,55,58,1.28,77,23,2008,5,18,2,0.18428571428571422
2,2008-05-02,74,55,64.5,56,60,0.74,75,19,2008,5,18,2,0.11714285714285712
1,2008-05-03,56,43,49.5,41,46,0.0,52,13,2008,5,18,3,0.1828571428571428
2,2008-05-03,56,44,50.0,42,46,0.01,57,12,2008,5,18,3,0.10714285714285712
1,2008-05-04,65,38,51.5,34,45,0.0,11,27,2008,5,18,4,0.1828571428571428
2,2008-05-04,66,39,52.5,33,45,0.0,5,27,2008,5,18,4,0.10714285714285712
1,2008-05-05,75,50,62.5,38,50,0.0,21,25,2008,5,19,5,0.1828571428571428
2,2008-05-05,74,50,62.0,38,50,0.0,21,24,2008,5,19,5,0.10714285714285712
1,2008-05-06,81,46,63.5,44,55,0.0,40,35,2008,5,19,6,0.1828571428571428
2,2008-05-06,82,52,67.0,43,55,0.0,33,30,2008,5,19,6,0.10714285714285712
1,2008-05-07,70,49,59.5,52,56,0.76,74,21,2008,5,19,7,0.29142857142857137
2,2008-05-07,71,50,60.5,53,56,0.71,75,21,2008,5,19,7,0.20857142857142857
1,2008-05-08,59,45,52.0,35,44,0.0,16,14,2008,5,19,8,0.29142857142857137
2,2008-05-08,59,47,53.0,36,45,0.0,20,12,2008,5,19,8,0.20857142857142857
1,2008-05-09,58,41,49.5,34,43,0.0,12,17,2008,5,19,9,0.10857142857142851
2,2008-05-09,58,42,50.0,35,44,0.0,17,16,2008,5,19,9,0.10285714285714286
1,2008-05-10,61,38,49.5,37,45,0.0,29,23,2008,5,19,10,0.10857142857142851
2,2008-05-10,61,41,51.0,39,46,0.0,38,20,2008,5,19,10,0.10142857142857142
1,2008-05-11,58,46,52.0,43,47,0.95,56,12,2008,5,19,11,0.24428571428571422
2,2008-05-11,60,47,53.5,44,48,1.46,57,13,2008,5,19,11,0.31
1,2008-05-12,56,40,48.0,38,43,0.0,38,16,2008,5,20,12,0.24428571428571422
2,2008-05-12,53,41,47.0,39,43,0.0,48,12,2008,5,20,12,0.31
1,2008-05-13,73,40,56.5,45,51,0.08,54,33,2008,5,20,13,0.25571428571428567
2,2008-05-13,73,45,59.0,45,52,0.32,50,28,2008,5,20,13,0.3557142857142857
1,2008-05-14,64,45,54.5,48,52,0.02,72,19,2008,5,20,14,0.14999999999999994
2,2008-05-14,61,46,53.5,49,52,0.02,80,15,2008,5,20,14,0.2571428571428571
1,2008-05-15,57,43,50.0,37,45,0.0,29,14,2008,5,20,15,0.14999999999999994
2,2008-05-15,57,43,50.0,37,45,0.0,29,14,2008,5,20,15,0.2571428571428571
1,2008-05-16,73,40,56.5,41,50,0.0,38,33,2008,5,20,16,0.14999999999999994
2,2008-05-16,72,41,56.5,41,50,0.0,38,31,2008,5,20,16,0.2571428571428571
1,2008-05-17,73,52,62.5,41,52,0.12,31,21,2008,5,20,17,0.16714285714285707
2,2008-05-17,73,50,61.5,41,52,0.26,32,23,2008,5,20,17,0.2942857142857142
1,2008-05-18,55,44,49.5,39,45,0.0,41,11,2008,5,20,18,0.03142857142857136
2,2008-05-18,55,45,50.0,40,46,0.0,45,10,2008,5,20,18,0.08571428571428566
1,2008-05-19,60,40,50.0,33,43,0.0,6,20,2008,5,21,19,0.03142857142857136
2,2008-05-19,59,42,50.5,34,44,0.0,11,17,2008,5,21,19,0.08571428571428566
1,2008-05-20,66,47,56.5,37,47,0.0,21,19,2008,5,21,20,0.01999999999999993
2,2008-05-20,64,49,56.5,37,47,0.0,21,15,2008,5,21,20,0.039999999999999945
1,2008-05-21,66,41,53.5,36,46,0.0,19,25,2008,5,21,21,0.017142857142857074
2,2008-05-21,65,45,55.0,36,46,0.0,18,20,2008,5,21,21,0.03714285714285709
1,2008-05-22,59,45,52.0,38,45,0.0,31,14,2008,5,21,22,0.017142857142857074
2,2008-05-22,56,47,51.5,38,45,0.0,32,9,2008,5,21,22,0.03714285714285709
1,2008-05-23,57,46,51.5,39,45,0.0,37,11,2008,5,21,23,0.017142857142857074
2,2008-05-23,59,48,53.5,40,46,0.0,38,11,2008,5,21,23,0.03714285714285709
1,2008-05-24,67,40,53.5,40,48,0.0,38,27,2008,5,21,24,0.0
2,2008-05-24,68,44,56.0,38,48,0.0,26,24,2008,5,21,24,0.0
1,2008-05-25,78,44,61.0,50,57,0.0,64,34,2008,5,21,25,0.0
2,2008-05-25,78,51,64.5,48,57,0.0,51,27,2008,5,21,25,0.0
1,2008-05-26,81,47,64.0,60,64,0.48,88,34,2008,5,22,26,0.06857142857142849
2,2008-05-26,84,53,68.5,60,65,0.0,78,31,2008,5,22,26,0.0
1,2008-05-27,50,42,46.0,35,42,0.0,22,8,2008,5,22,27,0.06857142857142849
2,2008-05-27,53,45,49.0,36,43,0.0,24,8,2008,5,22,27,0.0
1,2008-05-28,62,43,52.5,32,43,0.0,0,19,2008,5,22,28,0.06857142857142849
2,2008-05-28,61,45,53.0,35,44,0.0,15,16,2008,5,22,28,0.0
1,2008-05-29,67,42,54.5,37,47,0.01,23,25,2008,5,22,29,0.06999999999999992
2,2008-05-29,68,45,56.5,38,48,0.08,26,23,2008,5,22,29,0.011428571428571373
1,2008-05-30,77,55,66.0,59,62,0.4,81,22,2008,5,22,30,0.12714285714285706
2,2008-05-30,77,58,67.5,60,63,0.3,80,19,2008,5,22,30,0.05428571428571423
1,2008-05-31,79,59,69.0,56,62,0.0,67,20,2008,5,22,31,0.12714285714285706
2,2008-05-31,79,60,69.5,56,62,0.0,66,19,2008,5,22,31,0.05428571428571423
1,2008-06-01,74,53,63.5,47,55,0.0,49,21,2008,6,22,1,0.12714285714285706
2,2008-06-01,71,56,63.5,46,55,0.0,46,15,2008,6,22,1,0.05428571428571423
1,2008-06-02,86,56,71.0,52,60,0.0,53,30,2008,6,23,2,0.0585714285714285
2,2008-06-02,85,61,73.0,53,61,0.0,54,24,2008,6,23,2,0.05428571428571423
1,2008-06-03,69,55,62.0,55,57,0.52,78,14,2008,6,23,3,0.13285714285714278
2,2008-06-03,74,57,65.5,58,60,0.92,79,17,2008,6,23,3,0.18571428571428567
1,2008-06-04,78,54,66.0,59,61,0.0,81,24,2008,6,23,4,0.13285714285714278
2,2008-06-04,78,59,68.5,61,64,0.02,81,19,2008,6,23,4,0.18857142857142853
1,2008-06-05,87,60,73.5,68,71,0.64,88,27,2008,6,23,5,0.22285714285714278
2,2008-06-05,88,68,78.0,69,72,0.22,82,20,2008,6,23,5,0.2085714285714285
1,2008-06-06,87,73,80.0,68,72,0.0,77,14,2008,6,23,6,0.16571428571428562
2,2008-06-06,86,73,79.5,69,72,0.03,80,13,2008,6,23,6,0.16999999999999993
1,2008-06-07,85,69,77.0,71,73,0.11,88,16,2008,6,23,7,0.18142857142857133
2,2008-06-07,84,72,78.0,71,73,0.07,86,12,2008,6,23,7,0.17999999999999994
1,2008-06-08,85,64,74.5,68,70,1.24,86,21,2008,6,23,8,0.3585714285714285
2,2008-06-08,87,65,76.0,69,71,1.31,85,22,2008,6,23,8,0.36714285714285705
1,2008-06-09,74,65,69.5,64,66,0.14,86,9,2008,6,24,9,0.3785714285714285
2,2008-06-09,74,65,69.5,64,66,0.21,86,9,2008,6,24,9,0.3971428571428571
1,2008-06-10,79,59,69.0,56,61,0.0,67,20,2008,6,24,10,0.3042857142857142
2,2008-06-10,80,60,70.0,56,63,0.01,65,20,2008,6,24,10,0.267142857142857
1,2008-06-11,86,61,73.5,56,64,0.0,60,25,2008,6,24,11,0.3042857142857142
2,2008-06-11,86,66,76.0,55,64,0.0,55,20,2008,6,24,11,0.2642857142857142
1,2008-06-12,91,73,82.0,63,69,0.0,65,18,2008,6,24,12,0.21285714285714277
2,2008-06-12,91,73,82.0,63,70,0.0,65,18,2008,6,24,12,0.23285714285714273
1,2008-06-13,82,65,73.5,62,66,0.39,74,17,2008,6,24,13,0.2685714285714285
2,2008-06-13,82,66,74.0,63,66,0.19,76,16,2008,6,24,13,0.2557142857142856
1,2008-06-14,84,59,71.5,53,61,0.0,55,25,2008,6,24,14,0.2528571428571428
2,2008-06-14,84,61,72.5,52,62,0.0,52,23,2008,6,24,14,0.24571428571428558
1,2008-06-15,81,61,71.0,60,64,0.18,74,20,2008,6,24,15,0.10142857142857133
2,2008-06-15,82,60,71.0,60,64,0.29,74,22,2008,6,24,15,0.09999999999999984
1,2008-06-16,72,59,65.5,49,57,0.0,53,13,2008,6,25,16,0.08142857142857132
2,2008-06-16,74,60,67.0,49,57,0.0,51,14,2008,6,25,16,0.06999999999999984
1,2008-06-17,76,55,65.5,46,55,0.0,44,21,2008,6,25,17,0.08142857142857132
2,2008-06-17,76,56,66.0,46,55,0.0,43,20,2008,6,25,17,0.06857142857142841
1,2008-06-18,77,56,66.5,48,56,0.0,48,21,2008,6,25,18,0.08142857142857132
2,2008-06-18,75,58,66.5,49,56,0.0,51,17,2008,6,25,18,0.06857142857142841
1,2008-06-19,81,52,66.5,46,56,0.0,42,29,2008,6,25,19,0.08142857142857132
2,2008-06-19,80,55,67.5,47,57,0.0,44,25,2008,6,25,19,0.06857142857142841
1,2008-06-20,82,58,70.0,53,60,0.09,57,24,2008,6,25,20,0.038571428571428465
2,2008-06-20,83,60,71.5,52,59,0.04,53,23,2008,6,25,20,0.047142857142856986
1,2008-06-21,82,61,71.5,52,61,0.01,53,21,2008,6,25,21,0.03999999999999989
2,2008-06-21,83,62,72.5,53,61,0.01,54,21,2008,6,25,21,0.04857142857142842
1,2008-06-22,82,57,69.5,52,59,0.16,55,25,2008,6,25,22,0.03714285714285704
2,2008-06-22,81,61,71.0,53,60,0.02,56,20,2008,6,25,22,0.009999999999999851
1,2008-06-23,77,56,66.5,54,59,0.0,66,21,2008,6,26,23,0.03714285714285704
2,2008-06-23,76,57,66.5,54,59,0.0,66,19,2008,6,26,23,0.009999999999999851
1,2008-06-24,82,55,68.5,53,60,0.0,60,27,2008,6,26,24,0.03714285714285704
2,2008-06-24,82,57,69.5,52,60,0.0,55,25,2008,6,26,24,0.009999999999999851
1,2008-06-25,79,66,72.5,64,67,0.08,80,13,2008,6,26,25,0.048571428571428474
2,2008-06-25,79,67,73.0,65,68,0.11,82,12,2008,6,26,25,0.02571428571428556
1,2008-06-26,86,70,78.0,66,70,0.0,76,16,2008,6,26,26,0.048571428571428474
2,2008-06-26,87,71,79.0,67,71,0.0,76,16,2008,6,26,26,0.02571428571428556
1,2008-06-27,84,66,75.0,67,70,0.0,83,18,2008,6,26,27,0.035714285714285615
2,2008-06-27,85,69,77.0,67,70,0.0,79,16,2008,6,26,27,0.019999999999999848
1,2008-06-28,83,64,73.5,55,63,0.04,58,19,2008,6,26,28,0.039999999999999904
2,2008-06-28,84,66,75.0,55,63,0.0,56,18,2008,6,26,28,0.018571428571428416
1,2008-06-29,75,60,67.5,58,61,0.58,75,15,2008,6,26,29,0.09999999999999988
2,2008-06-29,77,61,69.0,58,61,0.22,72,16,2008,6,26,29,0.047142857142856986
1,2008-06-30,80,59,69.5,50,58,0.0,50,21,2008,6,27,30,0.09999999999999988
2,2008-06-30,81,59,70.0,49,58,0.0,47,22,2008,6,27,30,0.047142857142856986
1,2008-07-01,83,58,70.5,51,60,0.0,52,25,2008,7,27,1,0.09999999999999988
2,2008-07-01,84,57,70.5,50,60,0.0,49,27,2008,7,27,1,0.047142857142856986
1,2008-07-02,87,63,75.0,62,66,0.2,72,24,2008,7,27,2,0.11714285714285703
2,2008-07-02,89,63,76.0,62,67,0.12,70,26,2008,7,27,2,0.04857142857142842
1,2008-07-03,71,55,63.0,51,57,0.0,63,16,2008,7,27,3,0.11714285714285703
2,2008-07-03,71,59,65.0,51,57,0.0,59,12,2008,7,27,3,0.04857142857142842
1,2008-07-04,76,52,64.0,50,57,0.0,58,24,2008,7,27,4,0.11714285714285703
2,2008-07-04,75,58,66.5,50,58,0.0,54,17,2008,7,27,4,0.04857142857142842
1,2008-07-05,80,54,67.0,52,59,0.0,59,26,2008,7,27,5,0.11142857142857132
2,2008-07-05,79,57,68.0,52,60,0.0,58,22,2008,7,27,5,0.04857142857142842
1,2008-07-06,87,59,73.0,57,65,0.0,63,28,2008,7,27,6,0.02857142857142847
2,2008-07-06,88,63,75.5,58,65,0.0,62,25,2008,7,27,6,0.017142857142856988
1,2008-07-07,87,71,79.0,67,71,0.03,76,16,2008,7,28,7,0.03285714285714276
2,2008-07-07,87,74,80.5,68,71,0.11,76,13,2008,7,28,7,0.0328571428571427
1,2008-07-08,85,70,77.5,67,71,0.03,79,15,2008,7,28,8,0.03714285714285704
2,2008-07-08,86,46,66.0,68,71,0.28,105,40,2008,7,28,8,0.0728571428571427
1,2008-07-09,85,67,76.0,55,63,0.0,55,18,2008,7,28,9,0.008571428571428468
2,2008-07-09,85,67,76.0,55,64,0.0,55,18,2008,7,28,9,0.05571428571428556
1,2008-07-10,82,64,73.0,63,66,0.72,77,18,2008,7,28,10,0.11142857142857132
2,2008-07-10,84,64,74.0,62,67,0.43,73,20,2008,7,28,10,0.117142857142857
1,2008-07-11,88,64,76.0,65,69,0.34,77,24,2008,7,28,11,0.1599999999999999
2,2008-07-11,89,64,76.5,65,69,0.03,76,25,2008,7,28,11,0.12142857142857129
1,2008-07-12,81,65,73.0,63,66,0.73,77,16,2008,7,28,12,0.2642857142857142
2,2008-07-12,83,66,74.5,64,67,0.65,77,17,2008,7,28,12,0.21428571428571416
1,2008-07-13,79,62,70.5,54,61,0.0,59,17,2008,7,28,13,0.2642857142857142
2,2008-07-13,79,61,70.0,53,61,0.0,57,18,2008,7,28,13,0.21428571428571416
1,2008-07-14,84,62,73.0,54,62,0.0,56,22,2008,7,29,14,0.2599999999999999
2,2008-07-14,84,62,73.0,54,62,0.0,56,22,2008,7,29,14,0.19857142857142843
1,2008-07-15,90,61,75.5,62,68,0.0,71,29,2008,7,29,15,0.2557142857142856
2,2008-07-15,91,67,79.0,63,69,0.0,68,24,2008,7,29,15,0.15857142857142842
1,2008-07-16,90,71,80.5,66,70,0.0,72,19,2008,7,29,16,0.2557142857142856
2,2008-07-16,91,73,82.0,67,71,0.0,72,18,2008,7,29,16,0.15857142857142842
1,2008-07-17,89,71,80.0,66,71,0.0,73,18,2008,7,29,17,0.15285714285714275
2,2008-07-17,90,74,82.0,66,71,0.0,70,16,2008,7,29,17,0.097142857142857
1,2008-07-18,86,74,80.0,68,72,0.04,77,12,2008,7,29,18,0.10999999999999988
2,2008-07-18,91,73,82.0,67,71,0.0,72,18,2008,7,29,18,0.09285714285714272
1,2008-07-19,78,67,72.5,68,69,1.61,90,11,2008,7,29,19,0.23571428571428557
2,2008-07-19,80,70,75.0,70,71,1.22,89,10,2008,7,29,19,0.17428571428571413
1,2008-07-20,86,68,77.0,68,71,0.74,82,18,2008,7,29,20,0.34142857142857125
2,2008-07-20,86,68,77.0,68,71,0.43,82,18,2008,7,29,20,0.23571428571428554
1,2008-07-21,83,68,75.5,65,68,0.13,78,15,2008,7,30,21,0.3599999999999998
2,2008-07-21,84,70,77.0,66,69,0.13,77,14,2008,7,30,21,0.2542857142857141
1,2008-07-22,77,63,70.0,59,64,0.0,73,14,2008,7,30,22,0.3599999999999998
2,2008-07-22,75,66,70.5,61,64,0.06,77,9,2008,7,30,22,0.26285714285714273
1,2008-07-23,81,60,70.5,52,60,0.0,54,21,2008,7,30,23,0.3599999999999998
2,2008-07-23,81,60,70.5,52,61,0.0,54,21,2008,7,30,23,0.26285714285714273
1,2008-07-24,82,59,70.5,53,61,0.0,57,23,2008,7,30,24,0.3599999999999998
2,2008-07-24,82,60,71.0,52,61,0.0,53,22,2008,7,30,24,0.26285714285714273
1,2008-07-25,82,61,71.5,63,67,0.0,80,21,2008,7,30,25,0.3542857142857141
2,2008-07-25,84,65,74.5,63,67,0.0,75,19,2008,7,30,25,0.26285714285714273
1,2008-07-26,84,65,74.5,58,65,0.0,63,19,2008,7,30,26,0.12428571428571408
2,2008-07-26,85,67,76.0,58,66,0.0,61,18,2008,7,30,26,0.08857142857142843
1,2008-07-27,83,62,72.5,58,64,0.0,66,21,2008,7,30,27,0.018571428571428367
2,2008-07-27,83,63,73.0,58,65,0.0,66,20,2008,7,30,27,0.027142857142857
1,2008-07-28,85,66,75.5,63,67,0.0,73,19,2008,7,31,28,0.0
2,2008-07-28,84,70,77.0,63,68,0.0,71,14,2008,7,31,28,0.008571428571428428
1,2008-07-29,88,65,76.5,67,70,0.05,80,23,2008,7,31,29,0.007142857142856937
2,2008-07-29,89,70,79.5,67,71,0.23,76,19,2008,7,31,29,0.03285714285714272
1,2008-07-30,89,72,80.5,65,70,0.0,70,17,2008,7,31,30,0.007142857142856937
2,2008-07-30,90,72,81.0,67,71,0.0,74,18,2008,7,31,30,0.03285714285714272
1,2008-07-31,89,72,80.5,67,70,0.14,74,17,2008,7,31,31,0.027142857142856937
2,2008-07-31,89,71,80.0,69,72,0.5,79,18,2008,7,31,31,0.10428571428571416
1,2008-08-01,89,68,78.5,68,72,1.05,79,21,2008,8,31,1,0.17714285714285696
2,2008-08-01,89,72,80.5,69,73,0.0,78,17,2008,8,31,1,0.10428571428571416
1,2008-08-02,81,65,73.0,59,65,0.0,68,16,2008,8,31,2,0.17714285714285696
2,2008-08-02,80,68,74.0,60,65,0.0,69,12,2008,8,31,2,0.10428571428571416
1,2008-08-03,84,61,72.5,61,66,0.0,73,23,2008,8,31,3,0.17714285714285696
2,2008-08-03,85,63,74.0,61,67,0.0,71,22,2008,8,31,3,0.10428571428571416
1,2008-08-04,87,70,78.5,68,70,2.43,79,17,2008,8,32,4,0.5242857142857141
2,2008-08-04,88,69,78.5,69,71,0.59,81,19,2008,8,32,4,0.18857142857142842
1,2008-08-05,87,69,78.0,67,71,0.0,78,18,2008,8,32,5,0.517142857142857
2,2008-08-05,88,71,79.5,69,72,0.08,80,17,2008,8,32,5,0.167142857142857
1,2008-08-06,84,67,75.5,60,66,0.0,67,17,2008,8,32,6,0.517142857142857
2,2008-08-06,84,67,75.5,60,66,0.01,67,17,2008,8,32,6,0.16857142857142843
1,2008-08-07,82,64,73.0,56,63,0.0,61,18,2008,8,32,7,0.497142857142857
2,2008-08-07,81,63,72.0,57,63,0.01,65,18,2008,8,32,7,0.09857142857142843
1,2008-08-08,79,63,71.0,54,61,0.0,59,16,2008,8,32,8,0.347142857142857
2,2008-08-08,78,64,71.0,54,61,0.0,59,14,2008,8,32,8,0.09857142857142843
1,2008-08-09,80,62,71.0,58,62,0.0,69,18,2008,8,32,9,0.347142857142857
2,2008-08-09,78,61,69.5,58,63,0.0,71,17,2008,8,32,9,0.09857142857142843
1,2008-08-10,74,58,66.0,52,58,0.0,61,16,2008,8,32,10,0.347142857142857
2,2008-08-10,74,61,67.5,53,59,0.0,61,13,2008,8,32,10,0.09857142857142843
1,2008-08-11,77,59,68.0,57,61,0.0,71,18,2008,8,33,11,0.0
2,2008-08-11,76,60,68.0,57,62,0.0,71,16,2008,8,33,11,0.014285714285714155
1,2008-08-12,77,61,69.0,57,62,0.0,69,16,2008,8,33,12,0.0
2,2008-08-12,77,62,69.5,57,62,0.0,69,15,2008,8,33,12,0.002857142857142727
1,2008-08-13,79,66,72.5,59,63,0.06,69,13,2008,8,33,13,0.008571428571428381
2,2008-08-13,77,66,71.5,59,63,0.0,70,11,2008,8,33,13,0.0014285714285712982
1,2008-08-14,79,63,71.0,60,64,0.0,74,16,2008,8,33,14,0.008571428571428381
2,2008-08-14,78,65,71.5,60,64,0.0,73,13,2008,8,33,14,0.0
1,2008-08-15,78,61,69.5,54,61,0.0,61,17,2008,8,33,15,0.008571428571428381
2,2008-08-15,78,61,69.5,55,61,0.0,63,17,2008,8,33,15,0.0
1,2008-08-16,83,58,70.5,53,61,0.0,57,25,2008,8,33,16,0.008571428571428381
2,2008-08-16,82,59,70.5,53,61,0.0,57,23,2008,8,33,16,0.0
1,2008-08-17,84,63,73.5,60,65,0.0,69,21,2008,8,33,17,0.008571428571428381
2,2008-08-17,85,63,74.0,59,65,0.0,66,22,2008,8,33,17,0.0
1,2008-08-18,85,65,75.0,57,64,0.0,60,20,2008,8,34,18,0.008571428571428381
2,2008-08-18,85,65,75.0,58,65,0.0,63,20,2008,8,34,18,0.0
1,2008-08-19,82,63,72.5,64,67,0.0,80,19,2008,8,34,19,0.008571428571428381
2,2008-08-19,84,65,74.5,64,68,0.0,77,19,2008,8,34,19,0.0
1,2008-08-20,81,65,73.0,60,65,0.0,70,16,2008,8,34,20,0.0
2,2008-08-20,81,67,74.0,59,65,0.0,66,14,2008,8,34,20,0.0
1,2008-08-21,82,68,75.0,61,66,0.0,70,14,2008,8,34,21,0.0
2,2008-08-21,82,69,75.5,60,66,0.0,67,13,2008,8,34,21,0.0
1,2008-08-22,83,72,77.5,68,71,0.09,81,11,2008,8,34,22,0.012857142857142666
2,2008-08-22,84,75,79.5,69,72,0.0,80,9,2008,8,34,22,0.0
1,2008-08-23,87,68,77.5,66,70,0.0,77,19,2008,8,34,23,0.012857142857142666
2,2008-08-23,90,69,79.5,68,71,0.0,78,21,2008,8,34,23,0.0
